Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,Doanh thu hoạt động tài chính,Chi phí tài chính,Trong đó: Chi phí lãi vay,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý doanh  nghiệp,Lợi nhuận thuần từ hoạt động kinh doanh,Lợi nhuận khác,Lãi/ lỗ từ công ty liên doanh (trước 2015),Tổng lợi nhuận kế toán trước thuế,Chi phí thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Cổ đông của Công ty mẹ,Lãi cơ bản trên cổ phiếu,Lãi trước thuế,Khấu hao TSCĐ,Tổng lợi nhuận kế toán trước thuế,Lợi nhuận sau thuế thu nhập doanh nghiệp
5,1471,VGP,Cảng Rau Quả,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2020,Chưa kiểm toán,9238488392422.00,9238488392422.00,82478150286.00,188480445182.00,-232093680320.00,-172919967649.00,0.00,-3086529201.00,-9709509904.00,26068876043.00,-4889717476.00,0.00,21179158567.00,-5490838630.00,15688319937.00,0.00,15688319937.00,2005.00,21179158567.00,1961281327.00,20480000000.00,16384000000.00
5,1471,VGP,Cảng Rau Quả,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2021,Chưa kiểm toán,10319543883743.00,10319543883743.00,57644072109.00,268999604461.00,-292564244364.00,-149114879536.00,0.00,-1654025579.00,-10077601627.00,22347805000.00,-1073399285.00,0.00,21274405715.00,-4309374916.00,16965030799.00,0.00,16965030799.00,2168.00,21274405715.00,1929156502.00,20000000000.00,16000000000.00
5,1471,VGP,Cảng Rau Quả,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2022,Chưa kiểm toán,12925636305443.00,12925636305443.00,49575145203.00,339001243368.00,-352501481733.00,-169320139026.00,0.00,-2310309115.00,-6465743662.00,27298854061.00,-1447987494.00,0.00,25850866567.00,-5266667086.00,20584199481.00,0.00,20584199481.00,2630.00,25850866567.00,1812487222.00,21500000000.00,17200000000.00
5,1471,VGP,Cảng Rau Quả,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2023,Đã kiểm toán,12504229385416.00,12504229385416.00,23131402584.00,584265589738.00,-575970556570.00,-264217415113.00,0.00,-4553057935.00,-5437395135.00,21435982682.00,198839420.00,0.00,21634822102.00,-4417058193.00,17217763909.00,0.00,17217763909.00,2200.00,21634822102.00,1920126712.00,21500000000.00,17200000000.00
5,1471,VGP,Cảng Rau Quả,HNX,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2024,Chưa kiểm toán,10581070482074.00,10581070482074.00,38436024489.00,369498703578.00,-380424548458.00,-188354129445.00,0.00,-4266253297.00,-5513460049.00,17730466263.00,3744153955.00,0.00,21474620218.00,-4376524044.00,17098096174.00,0.00,17098096174.00,2185.00,21474620218.00,1707819000.00,21500000000.00,17200000000.00
5,1472,VGR,Cảng xanh VIP,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2020,Chưa kiểm toán,742674148054.00,742674148054.00,211737739189.00,3163292019.00,-3530914825.00,-2472887951.00,0.00,-22140366453.00,-20313726402.00,168916023528.00,-66589908.00,0.00,168849433620.00,-16972432459.00,151877001161.00,0.00,151877001161.00,2322.00,168849433620.00,129718894255.00,222500000000.00,178000000000.00
5,1472,VGR,Cảng xanh VIP,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2021,Chưa kiểm toán,816098788967.00,816098788967.00,287542819552.00,2752354075.00,-1707653036.00,0.00,0.00,-26636619698.00,-20950199252.00,241000701641.00,-12214012788.00,0.00,228786688853.00,-25035184214.00,203751504639.00,0.00,203751504639.00,3221.00,228786688853.00,115032746473.00,306250000000.00,245000000000.00
5,1472,VGR,Cảng xanh VIP,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2022,Chưa kiểm toán,817563111327.00,817563111327.00,367597686616.00,13822529427.00,-1251923406.00,-71695890.00,0.00,-37650648576.00,-27436826429.00,315080817632.00,-2606455711.00,0.00,312474361921.00,-39310798106.00,273163563815.00,0.00,273163563815.00,4319.00,312474361921.00,114809549241.00,210000000000.00,168000000000.00
5,1472,VGR,Cảng xanh VIP,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2023,Đã kiểm toán,895539757829.00,895539757829.00,366977105473.00,26539361076.00,-3639275519.00,-1895178082.00,0.00,-41848849109.00,-35643493762.00,312384848159.00,-4898072388.00,0.00,307486775771.00,-36056175218.00,271430600553.00,0.00,271430600553.00,4291.00,307486775771.00,112004237869.00,210000000000.00,168000000000.00
5,1472,VGR,Cảng xanh VIP,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",5,2024,Đã kiểm toán,1093033466599.00,1093033466599.00,446962750535.00,21616903122.00,-836414391.00,0.00,0.00,-45284641600.00,-30383726328.00,392074871338.00,-1250273486.00,0.00,390824597852.00,-50099163386.00,340725434466.00,0.00,340725434466.00,5387.00,390824597852.00,57737751074.00,210000000000.00,168000000000.00
5,1473,VGS,Ống thép Việt Đức,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5,2020,Chưa kiểm toán,6695049168899.00,6669719726106.00,260726636063.00,155037343.00,-30357546342.00,-30325102468.00,8654982440.00,-104897745033.00,-9486585120.00,124794779351.00,-165676012.00,0.00,124629103339.00,-21670804867.00,102958298472.00,17661463.00,102940637009.00,2221.00,124629103339.00,21727419025.00,85000000000.00,75000000000.00
5,1473,VGS,Ống thép Việt Đức,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5,2021,Chưa kiểm toán,6694120793415.00,6683587084302.00,263130093994.00,809126793.00,-26055505390.00,-26037600012.00,20192855596.00,-68979062079.00,-32654665201.00,156442843713.00,-23063165.00,0.00,156419780548.00,-27445017329.00,128974763219.00,31299943.00,128943463276.00,2804.00,156419780548.00,16071533737.00,125000000000.00,100000000000.00
5,1473,VGS,Ống thép Việt Đức,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5,2022,Chưa kiểm toán,8490902301042.00,8483237448241.00,193590782023.00,1052371596.00,-35870345385.00,-35855827047.00,33372609196.00,-46075184126.00,-29574336737.00,116495896567.00,345396254.00,0.00,116841292821.00,-16716370887.00,100124921934.00,15054688.00,100109867246.00,1929.00,116841292821.00,14796088002.00,90000000000.00,72000000000.00
5,1473,VGS,Ống thép Việt Đức,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5,2023,Đã kiểm toán,7567753806742.00,7555693061362.00,190910614833.00,61136759753.00,-36166066908.00,-36166020021.00,-59165424016.00,-52073155660.00,-33138531761.00,71504196241.00,786096899.00,0.00,72290293140.00,-14212699014.00,58077594126.00,10889736.00,58066704390.00,1028.00,72290293140.00,14559226521.00,90000000000.00,72000000000.00
5,1473,VGS,Ống thép Việt Đức,HNX,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,5,2024,Chưa kiểm toán,7352018843064.00,7321865829546.00,221990691950.00,954582719.00,-20792591140.00,-20776916785.00,10896556109.00,-51372220400.00,-26780880223.00,134896139015.00,24579514.00,0.00,134920718529.00,-25050855209.00,109869863320.00,15259456.00,109854603864.00,1845.00,134920718529.00,12620205325.00,90000000000.00,72000000000.00
5,1474,VGT,VINATEX,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2020,Chưa kiểm toán,13938731520239.00,13908982061247.00,1279672815999.00,253996131390.00,-421953178575.00,-332065048311.00,579219980944.00,-438302420698.00,-668018143461.00,584615185599.00,8779857514.00,0.00,593395043113.00,-32853852385.00,560541190728.00,232885381919.00,327655808809.00,618.00,593395043113.00,810991058426.00,700000000000.00,560000000000.00
5,1474,VGT,VINATEX,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2021,Chưa kiểm toán,16032921423913.00,16002865059745.00,2147364471958.00,320782268617.00,-272437860008.00,-238035592428.00,576365832491.00,-507258660057.00,-778540849121.00,1486275203880.00,-29784616639.00,0.00,1456490587241.00,-132577285746.00,1323913301495.00,520766224044.00,803147077451.00,1569.00,1456490587241.00,854702774139.00,951000000000.00,760800000000.00
5,1474,VGT,VINATEX,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2022,Chưa kiểm toán,18297216295831.00,18272547438555.00,1981955515687.00,554924601814.00,-616716655180.00,-305941266264.00,716701154598.00,-567340895557.00,-854874152603.00,1214649568759.00,-2227400871.00,0.00,1212422167888.00,-129354779232.00,1083067388656.00,495722151784.00,587345236872.00,1133.00,1212422167888.00,833252319720.00,610000000000.00,488000000000.00
5,1474,VGT,VINATEX,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2023,Đã kiểm toán,16490720404195.00,16465930202330.00,1228119861070.00,371823186831.00,-535280688102.00,-347746865398.00,564025195885.00,-444585396813.00,-801613210510.00,382488948361.00,156041430107.00,0.00,538530378468.00,-142646631143.00,395883747325.00,230356814427.00,165526932898.00,289.00,538530378468.00,758126091055.00,610000000000.00,488000000000.00
5,1474,VGT,VINATEX,UPCoM,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,5,2024,Chưa kiểm toán,17391518689137.90,17361604859196.00,1911321778302.00,333006194707.00,-516595305418.00,-279194709698.00,533004184034.00,-508735320943.00,-948999019772.00,803002510910.00,32528855338.00,0.00,835531366248.00,-150309905476.00,685221460772.00,312962655451.00,372258805321.00,0.00,835531366248.00,751973825949.00,610000000000.00,488000000000.00
5,1475,VGV,Tư vấn Xây dựng Việt Nam,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,805637092270.00,805080402129.00,127345620360.00,19622734676.00,-1388626268.00,-1214120627.00,3358611543.00,-32850537.00,-102099498860.00,46805990914.00,-6272552491.00,0.00,40533438423.00,-7544488850.00,32988949573.00,9188585808.00,23800363765.00,665.00,40533438423.00,11767429022.00,22500000000.00,18000000000.00
5,1475,VGV,Tư vấn Xây dựng Việt Nam,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,633781580858.00,628207814598.00,111830245211.00,15422213542.00,-1373725073.00,-1017450052.00,-878599656.00,-76420935.00,-91856268476.00,33067444613.00,53113695.00,0.00,33120558308.00,-4967028467.00,28153529841.00,7284281532.00,20869248309.00,583.00,33120558308.00,10324328050.00,16000000000.00,12800000000.00
5,1475,VGV,Tư vấn Xây dựng Việt Nam,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,741838927748.00,741838927748.00,134129535850.00,18950873905.00,-1039455099.00,-1007947729.00,-564850354.00,-4667524.00,-107928376735.00,43543060043.00,-2650774041.00,0.00,40892286002.00,-9448662255.00,31443623747.00,8538679894.00,22904943853.00,640.00,40892286002.00,8961346509.00,20000000000.00,16000000000.00
5,1475,VGV,Tư vấn Xây dựng Việt Nam,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,622683288725.00,622683288725.00,113125329177.00,21610447988.00,-815749427.00,-806440498.00,-1465122584.00,-1207250.00,-86456670251.00,45997027653.00,-2819327674.00,0.00,43177699979.00,-8399763924.00,34777936055.00,6927563531.00,27850372524.00,778.00,43177699979.00,10133014068.00,20000000000.00,16000000000.00
5,1475,VGV,Tư vấn Xây dựng Việt Nam,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,737147083321.00,737147083321.00,136282647951.00,22750820585.00,-408435801.00,-157193728.00,2527522630.00,-120000.00,-95966034200.00,65186401165.00,-703696763.00,0.00,64482704402.00,-11228986706.00,53253717696.00,9332080247.00,43921637449.00,1228.00,64482704402.00,10470489050.00,20000000000.00,16000000000.00
5,1476,VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Chưa kiểm toán,7165405539359.00,7037179657298.00,1014773886122.00,227243906746.00,-101236678342.00,-38407804147.00,-285121830.00,-171201249991.00,-148133984196.00,821160758509.00,-17890442627.00,0.00,803270315882.00,-83971545133.00,719298770749.00,-9599430.00,719308370179.00,3953.00,803270315882.00,202679138289.00,875000000000.00,700000000000.00
5,1476,VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Chưa kiểm toán,9060328594014.00,9054248917759.00,1755820159632.00,195334519754.00,-106722262272.00,-34702485314.00,-437566418.00,-343526224004.00,-213089480647.00,1287379146045.00,-7824279952.00,0.00,1279554866093.00,-173000908396.00,1106553957697.00,7594593459.00,1098959364238.00,6040.00,1279554866093.00,284991616859.00,2000000000000.00,1600000000000.00
5,1476,VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Chưa kiểm toán,13463916114123.00,13230800186919.00,2975935067448.00,434061627900.00,-369571269616.00,-97120949614.00,222515937.00,-349389329477.00,-372098136496.00,2319160475696.00,3757187172.00,0.00,2322917662868.00,-309997777710.00,2012919885158.00,37687543918.00,1975232341240.00,10266.00,2322917662868.00,326932321590.00,1250000000000.00,1000000000000.00
5,1476,VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,10075768816568.00,10033016452094.00,1492824673859.00,377047027503.00,-228560765049.00,-133346693090.00,800693951.00,-216294674914.00,-307655327848.00,1118161627502.00,26866632881.00,0.00,1145028260383.00,-171271419076.00,973756841307.00,54565808342.00,919191032965.00,4998.00,1145028260383.00,402253182629.00,1250000000000.00,1000000000000.00
5,1476,VHC,Thủy sản Vĩnh Hoàn,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,12586709825566.00,12535149032218.00,1891123168645.00,428061138484.00,-221505490026.00,-73330949092.00,2239400077.00,-292604984958.00,-345903513071.00,1461409719151.00,35064140508.00,0.00,1496473859659.00,-185721977265.00,1310751882394.00,77057906347.00,1233693976047.00,5507.00,1496473859659.00,456065851965.00,1250000000000.00,1000000000000.00
5,1477,VHD,PT Nhà và Đô thị Vinaconex,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2020,Chưa kiểm toán,8327836946.00,8327836946.00,2506128810.00,1585489740.00,0.00,0.00,0.00,0.00,-3146684963.00,944933587.00,-407728375.00,0.00,537205212.00,0.00,537205212.00,0.00,537205212.00,77.00,537205212.00,1717106704.00,16250000000.00,13000000000.00
5,1477,VHD,PT Nhà và Đô thị Vinaconex,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2021,Chưa kiểm toán,360231646154.00,356225842424.00,11717052868.00,1018573847.00,-590301370.00,-590301370.00,0.00,0.00,1889231336.00,14034556681.00,-139593461.00,0.00,13894963220.00,-824872813.00,13070090407.00,0.00,13070090407.00,1393.00,13894963220.00,1591971675.00,227015000000.00,181612000000.00
5,1477,VHD,PT Nhà và Đô thị Vinaconex,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2022,Chưa kiểm toán,423760337101.00,423758504162.00,48521521041.00,1002073243.00,-2390041701.00,-2390041701.00,0.00,-1225323597.00,-19156489898.00,26751739088.00,-201001202.00,0.00,26550737886.00,-5352539185.00,21198198701.00,0.00,21198198701.00,558.00,26550737886.00,1769341754.00,29518000000.00,23614400000.00
5,1477,VHD,PT Nhà và Đô thị Vinaconex,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2023,Đã kiểm toán,310792902944.00,310792902944.00,13994166893.00,46864671065.00,-169858758039.00,-151846747846.00,-3826237223.00,-1275376210.00,-31228907265.00,-145330440779.00,3226917701.00,0.00,-142103523078.00,-21638944349.00,-163742467427.00,2014435.00,-163744481862.00,-4309.00,-142103523078.00,14760155003.00,29518000000.00,23614400000.00
5,1477,VHD,PT Nhà và Đô thị Vinaconex,UPCoM,Tài chính,Bất động sản,Bất động sản,Bất động sản,5,2024,Chưa kiểm toán,194912762450.00,194912762450.00,10585626914.00,219538007599.00,-387992690596.00,-209693419668.00,3522461719.00,-316262880.00,-41544966929.00,-196207824173.00,-1121599123.00,0.00,-197329423296.00,19217029155.00,-178112394141.00,3252.00,-178112397393.00,-4687.00,-197329423296.00,4034937751.00,29518000000.00,23614400000.00
5,1478,VHE,Dược liệu và Thực phẩm VN,HNX,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2020,Chưa kiểm toán,126931453634.00,121938911096.00,8884548129.00,27321633.00,-5057923235.00,-5026954437.00,0.00,-4056404025.00,-3161756413.00,-3364213911.00,4426758206.00,0.00,1062544295.00,-234498966.00,828045329.00,0.00,828045329.00,87.00,1062544295.00,5462172194.00,10000000000.00,8000000000.00
5,1478,VHE,Dược liệu và Thực phẩm VN,HNX,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2021,Chưa kiểm toán,231110141687.00,230642776851.00,33326538869.00,110143441.00,-5293844973.00,-5288605514.00,0.00,-22305395199.00,-2935681520.00,2901760618.00,-203759854.00,0.00,2698000764.00,-580341228.00,2117659536.00,0.00,2117659536.00,125.00,2698000764.00,6614047967.00,3750000000.00,3000000000.00
5,1478,VHE,Dược liệu và Thực phẩm VN,HNX,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2022,Chưa kiểm toán,265381476519.00,265324468432.00,11221716408.00,74052178.00,-4318757757.00,-4303059829.00,0.00,-1349585068.00,-3555716133.00,2071709628.00,-214650426.00,0.00,1857059202.00,-425809639.00,1431249563.00,0.00,1431249563.00,44.00,1857059202.00,6894048447.00,2000000000.00,1600000000.00
5,1478,VHE,Dược liệu và Thực phẩm VN,HNX,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2023,Đã kiểm toán,314426485476.00,314415407093.00,12775481714.00,175868996.00,-4937164982.00,-4814586836.00,0.00,-2327083884.00,-3575286156.00,2111815688.00,-69452285.00,0.00,2042363403.00,-415084618.00,1627278785.00,0.00,1627278785.00,49.00,2042363403.00,6882554417.00,2000000000.00,1600000000.00
5,1478,VHE,Dược liệu và Thực phẩm VN,HNX,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2024,Chưa kiểm toán,436107350423.00,436101869536.00,15775064616.00,281269036.00,-6987988974.00,-6693114235.00,0.00,-2585370588.00,-4365567100.00,2117406990.00,217779564.00,0.00,2335186554.00,-429604992.00,1905581562.00,49723163.00,1855858399.00,58.00,2335186554.00,6720876027.00,2000000000.00,1600000000.00
5,1479,VHF,Chế biến lương thực Vĩnh Hà,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2020,Chưa kiểm toán,510276049639.00,510276049639.00,22349364600.00,20437050069.00,-2251058834.00,-2112498745.00,0.00,-10768611779.00,-23607935405.00,6158808651.00,35513070.00,0.00,6194321721.00,0.00,6194321721.00,0.00,6194321721.00,265.00,6194321721.00,2329659207.00,8125000000.00,6500000000.00
5,1479,VHF,Chế biến lương thực Vĩnh Hà,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,5,2021,Chưa kiểm toán,425815854067.00,425815854067.00,14323069661.00,23108165998.00,-1602550823.00,-1554475732.00,0.00,-5008533468.00,-24332471536.00,6487679832.00,40030781.00,0.00,6527710613.00,0.00,6527710613.00,0.00,6527710613.00,288.00,6527710613.00,2376761391.00,8750000000.00,7000000000.00
