Unnamed: 0,STT,Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Ngành ICB - cấp 2,Ngành ICB - cấp 3,Ngành ICB - cấp 4,Quý,Năm,Trạng thái kiểm toán,Tổng lợi nhuận kế toán trước thuế,Khấu hao TSCĐ,Lãi/(lỗ) trước những thay đổi vốn lưu động,Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh (TT),"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác (TT)","Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác (TT)","Tiền chi cho vay, mua các công cụ nợ của đợn vị khác (TT)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (TT)",Lưu chuyển tiền tệ ròng từ hoạt động đầu tư (TT),"Tiền thu từ phát hành cổ phiếu, nhận góp vốn của chủ sở hữu (TT)","Tiền trả lại vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành (TT)",Tiền thu được các khoản đi vay (TT),Tiền trả nợ gốc vay (TT),Tiền thanh toán vốn gốc đi thuê tài chính (TT),Cổ tức đã trả (TT),Lưu chuyển tiền tệ từ hoạt động tài chính (TT),Lưu chuyển tiền thuần trong kỳ (TT),Tiền và tương đương tiền đầu kỳ (TT),Ảnh hưởng của chênh lệch tỷ giá (TT),Tiền và tương đương tiền cuối kỳ (TT)
5,1499,VKC,VKC Holdings,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5,2020,Chưa kiểm toán,15182000000.00,15256204854.00,33537390478.00,-39015998299.00,-6793205516.00,100000000.00,-23767053524.00,0.00,-26039745936.00,0.00,0.00,851222927375.00,-768731514629.00,0.00,0.00,82491412746.00,17435668511.00,19950618642.00,0.00,37386287153.00
5,1499,VKC,VKC Holdings,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5,2021,Chưa kiểm toán,3932094544.00,13225249954.00,23708267297.00,-109113962283.00,-16753665789.00,520002043.00,8569331219.00,0.00,-2673781263.00,0.00,0.00,894150615803.00,-793728768025.00,0.00,0.00,100421847778.00,-11365895768.00,37386287153.00,0.00,26020391385.00
5,1499,VKC,VKC Holdings,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5,2022,Chưa kiểm toán,-57000000000.00,11961503338.00,-116765007338.00,-77307964142.00,-2518814288.00,3745454546.00,21496386108.00,61610376261.00,86413941655.00,0.00,0.00,308120245499.00,-341598495121.00,0.00,0.00,-33478249622.00,-24372272109.00,26020391385.00,0.00,1648119276.00
5,1499,VKC,VKC Holdings,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5,2023,Đã kiểm toán,-57000000000.00,9674091399.00,-9833669477.00,819020902.00,0.00,0.00,-90000000.00,0.00,-14149891.00,0.00,0.00,0.00,-1757806952.00,0.00,0.00,-1757806952.00,-952935941.00,1648119276.00,0.00,695183335.00
5,1499,VKC,VKC Holdings,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,5,2024,Chưa kiểm toán,-57000000000.00,,,2156220547.00,0.00,0.00,0.00,0.00,-2900000000.00,3200000000.00,0.00,0.00,-2417617620.00,0.00,0.00,782382380.00,38602927.00,1730519091.00,0.00,1769122018.00
5,1500,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,5,2020,Đã kiểm toán,800000000.00,,,-611107008.00,-1277290818.00,0.00,-2000000000.00,3499763120.00,971875570.00,0.00,0.00,0.00,0.00,0.00,-1512000000.00,-1512000000.00,-1151231438.00,3071637289.00,0.00,1920405851.00
5,1500,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,5,2021,Chưa kiểm toán,6250000000.00,174160611.00,7119054659.00,-5007578773.00,-3166340000.00,0.00,0.00,6000000000.00,2921263762.00,0.00,0.00,1000000000.00,0.00,0.00,-540000000.00,460000000.00,-1626315011.00,1920405851.00,0.00,294090840.00
5,1500,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,5,2022,Chưa kiểm toán,6250000000.00,298835562.00,8888662719.00,23253361957.00,-18007800000.00,468000000.00,-8000000000.00,6000000000.00,-19337752515.00,0.00,0.00,0.00,-1000000000.00,0.00,-540000000.00,-1540000000.00,2375609442.00,294090840.00,0.00,2669700282.00
5,1500,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,5,2023,Đã kiểm toán,6250000000.00,49485660.00,405225234.00,-4246858723.00,0.00,0.00,-700000000.00,2500000000.00,1834860088.00,19777300000.00,0.00,0.00,0.00,0.00,0.00,19777300000.00,17365301365.00,2669700282.00,0.00,20035001647.00
5,1500,VLA,PT Công nghệ Văn Lang,HNX,Công nghệ Thông tin,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính,Phần mềm,5,2024,Chưa kiểm toán,6250000000.00,49485660.00,1535731251.00,-3155722615.00,0.00,0.00,-3900000000.00,-900000000.00,-4693648888.00,0.00,0.00,3620000000.00,0.00,0.00,0.00,3620000000.00,-4229371503.00,20035001647.00,0.00,15805630144.00
5,1501,VLB,VLXD Biên Hòa,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2020,Chưa kiểm toán,150000000000.00,28933364432.00,239468215730.00,219861180521.00,-1584308100.00,0.00,-298000000000.00,270000000000.00,-14177649649.00,0.00,-442890000.00,0.00,0.00,0.00,-93649720000.00,-94092610000.00,111590920872.00,209866580066.00,0.00,321457500938.00
5,1501,VLB,VLXD Biên Hòa,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2021,Chưa kiểm toán,-120000000000.00,25856502614.00,168354314758.00,139531300397.00,0.00,1081818181.00,-198000000000.00,268000000000.00,86287159770.00,0.00,-434340000.00,0.00,0.00,0.00,-170489626200.00,-170923966200.00,54894493967.00,321457500938.00,0.00,376351994905.00
5,1501,VLB,VLXD Biên Hòa,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2022,Chưa kiểm toán,130000000000.00,24079716982.00,-11406063082.00,-63868446772.00,-20471758569.00,0.00,-105000000000.00,80000000000.00,-33397102069.00,0.00,-393300000.00,0.00,0.00,0.00,-93501120000.00,-93894420000.00,-191159968841.00,376351994905.00,0.00,185192026064.00
5,1501,VLB,VLXD Biên Hòa,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2023,Đã kiểm toán,130000000000.00,22212425119.00,171514686991.00,145748395096.00,-16353864703.00,4229702448.00,-660000000000.00,360000000000.00,-297245704246.00,0.00,-513000000.00,0.00,0.00,0.00,0.00,-513000000.00,-152010309150.00,185192026064.00,0.00,33181716914.00
5,1501,VLB,VLXD Biên Hòa,UPCoM,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,5,2024,Chưa kiểm toán,130000000000.00,17090897830.00,282784646247.00,300410138331.00,-3623146679.00,1825348212.00,-960500000000.00,785000000000.00,-160203824779.00,0.00,0.00,0.00,0.00,0.00,-88769064000.00,-88769064000.00,51437249552.00,33181716914.00,0.00,84618966466.00
5,1502,VLC,Chăn nuôi Việt Nam,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2020,Chưa kiểm toán,119000000000.00,56929380668.00,314178660079.00,238233500925.00,-20893445510.00,3263310000.00,-1646152120000.00,1143403475500.00,-440005893106.00,0.00,0.00,0.00,0.00,0.00,-70592600000.00,-70592600000.00,-272364992181.00,333798241469.00,0.00,61433249288.00
5,1502,VLC,Chăn nuôi Việt Nam,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2021,Chưa kiểm toán,265300000000.00,54248589877.00,311548384126.00,214494451002.00,-152124497296.00,4974002672.00,-2841821173355.00,1724511460000.00,-1191034451328.00,1237746180000.00,0.00,77155349198.00,0.00,0.00,-223430600000.00,1091470929198.00,114930928872.00,61433249288.00,95019.00,176364273179.00
5,1502,VLC,Chăn nuôi Việt Nam,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2022,Chưa kiểm toán,268000000000.00,165343207345.00,306150941266.00,199275705399.00,-269705612858.00,20461430162.00,-2511304436335.00,2924000000000.00,320562079937.00,338100000000.00,0.00,0.00,-77155349198.00,0.00,-215228086970.00,45716563832.00,565554349168.00,178211241150.00,-765052.00,743764825266.00
5,1502,VLC,Chăn nuôi Việt Nam,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2023,Đã kiểm toán,268000000000.00,175599324268.00,265899853371.00,195737852976.00,-388846099123.00,3593995046.00,-3423910239600.00,3280932064438.00,-312426020309.00,899515232000.00,0.00,0.00,0.00,0.00,-192950510700.00,706564721300.00,589876553967.00,743764825266.00,-403325.00,1333640975908.00
5,1502,VLC,Chăn nuôi Việt Nam,UPCoM,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,5,2024,Chưa kiểm toán,268000000000.00,180886217046.00,126448161763.00,140566794317.00,-1076018999646.00,7510976553.00,-4479400000000.00,3623063539600.00,-1657871433144.00,722407000000.00,0.00,129000000000.00,-30000000000.00,0.00,-217035024600.00,604371975400.00,-912932663427.00,1333640975908.00,0.00,420708312481.00
5,1503,VLG,VIMC Logistics,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2020,Chưa kiểm toán,7000000000.00,7870091984.00,11128614890.00,6781323566.00,-245852400.00,0.00,0.00,0.00,446765727.00,0.00,0.00,118482006980.00,-125954684261.00,0.00,-1012570000.00,-8485247281.00,-1257157988.00,26802603841.00,-31857.00,25545413996.00
5,1503,VLG,VIMC Logistics,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2021,Chưa kiểm toán,11000000000.00,7812133931.00,15773301817.00,38841927192.00,-72727272.00,161818182.00,0.00,0.00,6370883973.00,0.00,0.00,90835041883.00,-119617152093.00,0.00,-4180357050.00,-32962467260.00,12250343905.00,25545413996.00,19089260.00,37814847161.00
5,1503,VLG,VIMC Logistics,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2022,Chưa kiểm toán,10000000000.00,6977503954.00,-6975359084.00,-15781749022.00,-705138324.00,279500000.00,0.00,0.00,1670661792.00,0.00,0.00,22614610508.00,-30012670680.00,0.00,-1803956950.00,-9202017122.00,-23313104352.00,37814847161.00,4495365.00,14506238174.00
5,1503,VLG,VIMC Logistics,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2023,Đã kiểm toán,10000000000.00,6405022235.00,1298912041.00,-5235163076.00,-6333000.00,10043528963.00,0.00,0.00,11955876012.00,0.00,0.00,3526501285.00,-10675501979.00,0.00,-431010000.00,-7580010694.00,-859297758.00,14506238174.00,2163979.00,13649104395.00
5,1503,VLG,VIMC Logistics,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,Dịch vụ vận tải,5,2024,Chưa kiểm toán,10000000000.00,6183983344.00,5922171871.00,-25624434993.00,-1424306959.00,72174264579.00,-40000000000.00,5000000000.00,36999775098.00,0.00,0.00,0.00,0.00,0.00,-2730656000.00,-2730656000.00,8644684105.00,13649104395.00,36786.00,22293825286.00
5,1504,VLP,Công trình Công cộng Vĩnh Long,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,5,2020,Đã kiểm toán,7500000000.00,,,25786245938.00,-66821871.00,0.00,0.00,0.00,-49705984.00,0.00,0.00,0.00,0.00,0.00,-2802441600.00,-2802441600.00,22934098354.00,9216857847.00,0.00,32150956201.00
5,1504,VLP,Công trình Công cộng Vĩnh Long,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,5,2021,Đã kiểm toán,4500000000.00,,,24233535817.00,-4364492209.00,0.00,0.00,0.00,-3928072527.00,0.00,0.00,0.00,0.00,0.00,-2803597600.00,-2803597600.00,17501865690.00,9216857847.00,0.00,26718723537.00
5,1504,VLP,Công trình Công cộng Vĩnh Long,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,5,2022,Chưa kiểm toán,4000000000.00,2036263967.00,6972605635.00,5983508353.00,-8267977249.00,50925926.00,-35000000000.00,20000000000.00,-22501490576.00,0.00,0.00,0.00,0.00,0.00,-1768111000.00,-1768111000.00,-18286093223.00,26718723537.00,0.00,8432630314.00
5,1504,VLP,Công trình Công cộng Vĩnh Long,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,5,2023,Đã kiểm toán,4000000000.00,2458111824.00,7380987827.00,14554242434.00,-951778299.00,63949091.00,-20000000000.00,20000000000.00,51214189.00,0.00,0.00,0.00,0.00,0.00,-1768111000.00,-1768111000.00,12837345623.00,8432630314.00,0.00,21269975937.00
5,1504,VLP,Công trình Công cộng Vĩnh Long,UPCoM,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Chất thải & Môi trường,,,,4000000000.00,,,,,,,,,,,,,,,,,,,
5,1505,VLW,Cấp nước Vĩnh Long,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2020,Chưa kiểm toán,67662000000.00,24697816536.00,82976798947.00,74899695308.00,-50564343857.00,0.00,-257275000000.00,264372000000.00,-30356119467.00,0.00,0.00,0.00,-5307480000.00,0.00,-22997738480.00,-28305218480.00,16238357361.00,19629854131.00,0.00,35868211492.00
5,1505,VLW,Cấp nước Vĩnh Long,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2021,Chưa kiểm toán,76967000000.00,26747230598.00,88655149450.00,77970446064.00,-24581793960.00,69878000.00,-176431000000.00,143485000000.00,-48392562377.00,0.00,0.00,0.00,-5307480000.00,0.00,-43095159650.00,-48402639650.00,-18824755963.00,35868211492.00,0.00,17043455529.00
5,1505,VLW,Cấp nước Vĩnh Long,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2022,Chưa kiểm toán,84911000000.00,24974154256.00,94913078760.00,66375425590.00,-12236556455.00,0.00,-225655000000.00,208556000000.00,-14094284380.00,0.00,0.00,0.00,-5307480000.00,0.00,-43379887000.00,-48687367000.00,3593774210.00,17043455529.00,0.00,20637229739.00
5,1505,VLW,Cấp nước Vĩnh Long,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2023,Đã kiểm toán,84911000000.00,24392173258.00,90242606756.00,79208865489.00,-41873773972.00,5394907.00,-267720000000.00,247640000000.00,-45297586945.00,0.00,0.00,1734635000.00,-5307480000.00,0.00,-28892400000.00,-32465245000.00,1446033544.00,20637229739.00,0.00,22083263283.00
5,1505,VLW,Cấp nước Vĩnh Long,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,5,2024,Chưa kiểm toán,84911000000.00,,,118801564415.00,-43334862234.00,0.00,-453896000000.00,363731000000.00,-110700576750.00,0.00,0.00,37006676000.00,-5307480000.00,0.00,-46627268748.00,-14928072748.00,-6827085083.00,22083263283.00,0.00,15256178200.00
5,1506,VMA,CN ô tô Vinacomin,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,5,2020,Chưa kiểm toán,6700000000.00,7689315495.00,16198949292.00,24224492315.00,-3399043636.00,0.00,0.00,0.00,-3385345238.00,0.00,0.00,74082884473.00,-74082884473.00,0.00,-1287481195.00,-1287481195.00,19551665882.00,3228949172.00,0.00,22780615054.00
5,1506,VMA,CN ô tô Vinacomin,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,5,2021,Chưa kiểm toán,6875000000.00,11514379012.00,19108746621.00,3324376671.00,-8144007960.00,0.00,0.00,0.00,-8130981885.00,0.00,0.00,94070066180.00,-94070066180.00,0.00,-1727773000.00,-1727773000.00,-6534378214.00,22780615054.00,0.00,16246236840.00
5,1506,VMA,CN ô tô Vinacomin,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,5,2022,Chưa kiểm toán,7500000000.00,8801770414.00,13934459330.00,10054894182.00,-14968814782.00,0.00,0.00,0.00,-14962087039.00,0.00,0.00,170116640892.00,-167116640892.00,0.00,-2073327600.00,926672400.00,-3980520457.00,16246236840.00,0.00,12265716383.00
5,1506,VMA,CN Ô tô - Vinacomin,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,5,2023,Đã kiểm toán,6000000000.00,8961977959.00,10198537524.00,-224831387.00,-5744975381.00,0.00,0.00,0.00,-5739637651.00,0.00,0.00,89478377537.00,-86725682350.00,0.00,-2700000000.00,52695187.00,-5911773851.00,12265716383.00,0.00,6353942532.00
5,1506,VMA,CN Ô tô - Vinacomin,UPCoM,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,,,,6000000000.00,,,,,,,,,,,,,,,,,,,
5,1507,VMC,VIMECO,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2020,Chưa kiểm toán,25900000000.00,35709214665.00,28908863761.00,-22342408971.00,-5628499545.00,829476654.00,0.00,0.00,262235380.00,0.00,0.00,449261450963.00,-494209651444.00,0.00,-62431555.00,-45010632036.00,-67090805627.00,106128206487.00,0.00,39037400860.00
5,1507,VMC,VIMECO,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2021,Chưa kiểm toán,38875000000.00,23071812008.00,20132371075.00,-11376504245.00,-17429704523.00,0.00,-1573208753.00,0.00,-14265067201.00,0.00,0.00,505515646546.00,-475562313924.00,0.00,-26009906700.00,3943425922.00,-21698145524.00,39037400860.00,0.00,17339255336.00
5,1507,VMC,VIMECO,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2022,Chưa kiểm toán,11075000000.00,28347841508.00,44316386059.00,-104643792986.00,-92714323681.00,91860270.00,0.00,0.00,-89898955087.00,30000000.00,0.00,730544335418.00,-479841944911.00,-3933343750.00,-40380295.00,246758666462.00,52215918389.00,17339255336.00,0.00,69555173725.00
5,1507,VMC,VIMECO,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2023,Đã kiểm toán,11075000000.00,31269094450.00,72694216152.00,-55976029395.00,-21588333775.00,11433082677.00,-1000000.00,38459540425.00,44955835448.00,0.00,0.00,914277485025.00,-908964550128.00,-8170125000.00,-53044010.00,-2910234113.00,-13930428060.00,69555173725.00,0.00,55624745665.00
5,1507,VMC,VIMECO,HNX,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,5,2024,Chưa kiểm toán,11075000000.00,26624732536.00,69611150079.00,51399877323.00,-11524163122.00,6967247682.00,-20001000000.00,1959481724.00,-19103432038.00,0.00,0.00,935362479204.00,-908568627786.00,-9675406250.00,-51805020.00,17066640148.00,49363085433.00,55624745665.00,0.00,104987831098.00
5,1508,VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2020,Chưa kiểm toán,50994000000.00,17686030456.00,124745725298.00,169818059137.00,-28535971601.00,209090909.00,-32670000000.00,17615000000.00,-39827073650.00,18400000000.00,0.00,358835052000.00,-317044788510.00,0.00,-30858743000.00,29331520490.00,159322505977.00,143409298526.00,-5802659.00,302726001844.00
5,1508,VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2021,Chưa kiểm toán,23000000000.00,19420435363.00,85875385561.00,-612141589935.00,-23326772495.00,10090909.00,-7571985640.00,7628985640.00,-17737653463.00,46410000000.00,0.00,836874000000.00,-376500000000.00,0.00,-30866585300.00,475917414700.00,-153961828698.00,302726001844.00,-12896959.00,148751276187.00
5,1508,VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2022,Chưa kiểm toán,39000000000.00,19251055966.00,56252466407.00,702082378753.00,-5163422475.00,166542727.00,-41673320000.00,30136660000.00,-11650468774.00,2000000000.00,0.00,634900000000.00,-1247274000000.00,0.00,-15116227200.00,-625490227200.00,64941682779.00,148751276187.00,-12149764.00,213680809202.00
5,1508,VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2023,Đã kiểm toán,39000000000.00,19396955492.00,58360899109.00,28609847923.00,-27535304944.00,5266606212.00,-10940880140.00,13987000000.00,-8033454652.00,6710000000.00,0.00,338500000000.00,-338500000000.00,0.00,-31161028800.00,-24451028800.00,-3874635529.00,213680809202.00,0.00,209806173673.00
5,1508,VMD,Y Dược phẩm Vimedimex,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,5,2024,Chưa kiểm toán,39000000000.00,19638222881.00,46927000920.00,124416829263.00,-7772956184.00,0.00,-9652499063.00,7650000000.00,-2923380713.00,0.00,0.00,317500000000.00,-317500000000.00,0.00,-30178029100.00,-30178029100.00,91315419450.00,209806173673.00,0.00,301121593123.00
5,1509,VMG,Vimexco Gas,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2020,Chưa kiểm toán,7875000000.00,3291157992.00,5542916087.00,-12025254762.00,-818588545.00,427272727.00,-7892510700.00,0.00,-3617052819.00,0.00,0.00,65359912886.00,-54048016886.00,0.00,0.00,11311896000.00,-4330411581.00,7599901861.00,0.00,3269490280.00
5,1509,VMG,Vimexco Gas,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2021,Chưa kiểm toán,9500000000.00,3226586980.00,9549551122.00,-528086613.00,-8113773136.00,63818182.00,0.00,99000000.00,-7573289929.00,0.00,0.00,112888990742.00,-107468966338.00,0.00,0.00,5420024404.00,-2681352138.00,3269490280.00,0.00,588138142.00
5,1509,VMG,Vimexco Gas,UPCoM,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,5,2022,Chưa kiểm toán,5000000000.00,3663273704.00,10205514027.00,-11276526375.00,-6062807441.00,18181818.00,0.00,0.00,-5719285588.00,0.00,0.00,59892043363.00,-38602283624.00,-1928347560.00,0.00,19361412179.00,2365600216.00,588138142.00,0.00,2953738358.00
